knowledge_object_id,ontology_class_id,canonical_key,title,old_state,new_state,changed,facet_summary
ko_3df58ef81fab87cb,ahu,hvac:ahu:performance_spec:机组外形尺寸_板式过滤器_盘管_风机_宽,机组外形尺寸 (板式过滤器+盘管+风机) 宽,material_conflict,partial_conflict,True,"{""layers"": [{""publisher"": ""特灵"", ""source_name"": ""机组外形尺寸 (板式过滤器+盘管+风机) 宽"", ""value_summary"": ""698mm""}, {""publisher"": ""美意"", ""source_name"": ""机组外形尺寸"", ""value_summary"": ""950mm""}]}"
ko_3e0a44a5d696f54b,centrifugal_chiller,hvac:centrifugal_chiller:performance_spec:iplv,IPLV,material_conflict,value_disagreement,True,"{""layers"": [{""publisher"": ""McQuay"", ""source_name"": ""IPLV"", ""value_summary"": ""7.61""}, {""publisher"": ""McQuay"", ""source_name"": ""IPLV"", ""value_summary"": ""6.76""}, {""publisher"": ""McQuay"", ""source_name"": ""IPLV"", ""value_summary"": ""6.29""}]}"
ko_3e9e673849569b6f,screw_chiller,hvac:screw_chiller:fault_code:排气压力过高切断值,排气压力过高切断值,material_conflict,value_disagreement,True,"{""layers"": [{""publisher"": ""约克"", ""source_name"": ""排气压力过高切断值"", ""value_summary"": ""排气压力过高切断值""}, {""publisher"": ""格力"", ""source_name"": ""排气压力过高"", ""value_summary"": ""排气压力过高""}, {""publisher"": ""顿汉布什"", ""source_name"": ""排气压力过高报警"", ""value_summary"": ""排气压力过高报警""}]}"
ko_3ec6de2ffa9ff8b2,screw_chiller,hvac:screw_chiller:parameter:启动方式_启动方式_4,启动方式,material_conflict,value_disagreement,True,"{""layers"": [{""publisher"": ""美意"", ""source_name"": ""启动方式"", ""value_summary"": ""Y-△启动""}, {""publisher"": ""美意"", ""source_name"": ""启动方式"", ""value_summary"": ""Y-Δ启动""}, {""publisher"": ""美意"", ""source_name"": ""启动方式"", ""value_summary"": ""Y-Δ启动""}, {""publisher"": ""unknown"", ""source_name"": ""启动方式"", ""value_summary"": ""Y-Δ启动""}, {""publisher"": ""美意"", ""source_name"": ""启动方式"", ""value_summary"": ""Y-Δ启动""}, {""publisher"": ""美意"", ""source_name"": ""启动方式"", ""value_summary"": ""Y-△启动""}, {""publisher"": ""美意"", ""source_name"": ""启动方式"", ""value_summary"": ""Y-Δ启动""}, {""publisher"": ""美意"", ""source_name"": ""启动方式"", ""value_summary"": ""Y-Δ启动""}]}"
ko_3ee75d9a743e9492,screw_chiller,hvac:screw_chiller:performance_spec:水阻力,水阻力,material_conflict,value_disagreement,True,"{""layers"": [{""publisher"": ""unknown"", ""source_name"": ""水阻力"", ""value_summary"": ""≤55kPa""}, {""publisher"": ""unknown"", ""source_name"": ""水阻力"", ""value_summary"": ""≤65kPa""}]}"
ko_3eef07e8818833d7,,hvac::performance_spec:供冷量,供冷量,material_conflict,value_disagreement,True,"{""layers"": [{""publisher"": ""unknown"", ""source_name"": ""供冷量"", ""value_summary"": ""8.82kW""}, {""publisher"": ""unknown"", ""source_name"": ""供冷量"", ""value_summary"": ""20.51kW""}, {""publisher"": ""美意"", ""source_name"": ""供冷量"", ""value_summary"": ""10.3kW""}]}"
ko_3f359ce3ac99e3e3,ahu,hvac:ahu:parameter:面板保温密度,面板保温密度,material_conflict,partial_conflict,True,"{""layers"": [{""publisher"": ""麦克维尔"", ""source_name"": ""面板保温密度"", ""value_summary"": ""面板保温密度""}, {""publisher"": ""麦克维尔"", ""source_name"": ""保温材料密度"", ""value_summary"": ""保温材料密度""}]}"
ko_3f4db7d97524eccf,centrifugal_chiller,hvac:centrifugal_chiller:performance_spec:key_1b2abbc587,流量,material_conflict,value_disagreement,True,"{""layers"": [{""publisher"": ""unknown"", ""source_name"": ""流量"", ""value_summary"": ""376.9m³/h""}, {""publisher"": ""unknown"", ""source_name"": ""流量"", ""value_summary"": ""604.8m³/h""}, {""publisher"": ""unknown"", ""source_name"": ""流量"", ""value_summary"": ""557.6m³/h""}, {""publisher"": ""unknown"", ""source_name"": ""流量"", ""value_summary"": ""634.8m³/h""}]}"
ko_3f6461161f24f9ea,screw_chiller,hvac:screw_chiller:parameter:冷凝器水流量,冷凝器水流量,material_conflict,value_disagreement,True,"{""layers"": [{""publisher"": ""unknown"", ""source_name"": ""冷凝器水流量"", ""value_summary"": ""53.35m³/h""}, {""publisher"": ""unknown"", ""source_name"": ""冷凝器水流量"", ""value_summary"": ""89.24m³/h""}]}"
ko_400c3b8d5de277d8,,hvac::performance_spec:制冷最大运行工况_额定电流,制冷最大运行工况 额定电流,material_conflict,value_disagreement,True,"{""layers"": [{""publisher"": ""特灵"", ""source_name"": ""制冷最大运行工况 额定电流"", ""value_summary"": ""16.5A""}, {""publisher"": ""特灵"", ""source_name"": ""制冷最大运行工况 额定电流"", ""value_summary"": ""36.0A""}, {""publisher"": ""特灵"", ""source_name"": ""制冷最大运行工况 额定电流"", ""value_summary"": ""31.2A""}, {""publisher"": ""特灵"", ""source_name"": ""制冷最大运行工况 额定电流"", ""value_summary"": ""27.3A""}, {""publisher"": ""特灵"", ""source_name"": ""制冷最大运行工况 额定电流"", ""value_summary"": ""20.7A""}]}"
ko_4059e8b7e3c82a3a,,hvac::performance_spec:冷凝器_水侧压降,冷凝器 水侧压降,material_conflict,value_disagreement,True,"{""layers"": [{""publisher"": ""unknown"", ""source_name"": ""冷凝器 水侧压降"", ""value_summary"": ""66.5kPa""}, {""publisher"": ""unknown"", ""source_name"": ""冷凝器 水侧压降"", ""value_summary"": ""53.0kPa""}, {""publisher"": ""unknown"", ""source_name"": ""冷凝器 水侧压降"", ""value_summary"": ""36.0kPa""}, {""publisher"": ""unknown"", ""source_name"": ""冷凝器 水侧压降"", ""value_summary"": ""30kPa""}]}"
ko_40f6b532a1dacf44,,hvac::performance_spec:冷冻油填充量_冷冻油填充量_2,冷冻油填充量,material_conflict,value_disagreement,True,"{""layers"": [{""publisher"": ""美意"", ""source_name"": ""冷冻油填充量"", ""value_summary"": ""19L""}, {""publisher"": ""美意"", ""source_name"": ""冷冻油填充量"", ""value_summary"": ""2*26L""}, {""publisher"": ""美意"", ""source_name"": ""冷冻油填充量"", ""value_summary"": ""2*26L""}, {""publisher"": ""美意"", ""source_name"": ""冷冻油填充量"", ""value_summary"": ""11L""}, {""publisher"": ""美意"", ""source_name"": ""冷冻油填充量"", ""value_summary"": ""11L""}, {""publisher"": ""美意"", ""source_name"": ""冷冻油填充量"", ""value_summary"": ""19""}]}"
ko_411aa65a377f90f8,centrifugal_chiller,hvac:centrifugal_chiller:parameter:蒸发器制冷剂温度_8,蒸发器制冷剂温度,material_conflict,value_disagreement,True,"{""layers"": [{""publisher"": ""Carrier"", ""source_name"": ""蒸发器制冷剂温度"", ""value_summary"": ""[-40, 118]""}, {""publisher"": ""Carrier"", ""source_name"": ""蒸发器制冷剂温度"", ""value_summary"": ""[-40, 118]""}, {""publisher"": ""Carrier"", ""source_name"": ""蒸发器制冷剂温度"", ""value_summary"": ""< 0.6℃""}, {""publisher"": ""Carrier"", ""source_name"": ""蒸发器制冷剂温度"", ""value_summary"": ""< 0.6℃""}, {""publisher"": ""Carrier"", ""source_name"": ""蒸发器制冷剂温度"", ""value_summary"": ""<0.6℃""}, {""publisher"": ""Carrier"", ""source_name"": ""蒸发器制冷剂温度"", ""value_summary"": ""< 0.6℃""}, {""publisher"": ""Carrier"", ""source_name"": ""蒸发器制冷剂温度"", ""value_summary"": ""< 0.6℃""}, {""publisher"": ""Carrier"", ""source_name"": ""蒸发器制冷剂温度"", ""value_summary"": ""< 0.6℃""}]}"
ko_413efda1d5865053,water_source_heat_pump,hvac:water_source_heat_pump:performance_spec:余热回收制热量,余热回收制热量,material_conflict,value_disagreement,True,"{""layers"": [{""publisher"": ""美意"", ""source_name"": ""余热回收制热量"", ""value_summary"": ""21kW""}, {""publisher"": ""美意"", ""source_name"": ""余热回收制热量"", ""value_summary"": ""23kW""}]}"
ko_417a849c1761c434,water_source_heat_pump,hvac:water_source_heat_pump:performance_spec:冷冻水压降_冷冻水压降,冷冻水压降,material_conflict,value_disagreement,True,"{""layers"": [{""publisher"": ""麦克维尔"", ""source_name"": ""冷冻水压降"", ""value_summary"": ""89.5kPa""}, {""publisher"": ""麦克维尔"", ""source_name"": ""冷冻水压降"", ""value_summary"": ""77.8kPa""}, {""publisher"": ""麦克维尔"", ""source_name"": ""冷冻水压降"", ""value_summary"": ""87.4kPa""}, {""publisher"": ""麦克维尔"", ""source_name"": ""冷冻水压降"", ""value_summary"": ""28.1kPa""}, {""publisher"": ""麦克维尔"", ""source_name"": ""冷冻水压降"", ""value_summary"": ""77.7kPa""}, {""publisher"": ""麦克维尔"", ""source_name"": ""冷冻水压降"", ""value_summary"": ""96.9kPa""}, {""publisher"": ""麦克维尔"", ""source_name"": ""冷冻水压降"", ""value_summary"": ""88.9kPa""}, {""publisher"": ""麦克维尔"", ""source_name"": ""冷冻水压降"", ""value_summary"": ""60.3kPa""}]}"
ko_41823530c444778e,screw_chiller,hvac:screw_chiller:parameter:系统时钟设定,系统时钟设定,material_conflict,value_disagreement,True,"{""layers"": [{""publisher"": ""unknown"", ""source_name"": ""系统时钟设定"", ""value_summary"": ""系统时钟设定""}, {""publisher"": ""unknown"", ""source_name"": ""系统时钟设定"", ""value_summary"": ""进入""}]}"
ko_41876cf225cb4da7,screw_chiller,hvac:screw_chiller:performance_spec:制冷量_制冷量_3,制冷量,material_conflict,partial_conflict,True,"{""layers"": [{""publisher"": ""麦克维尔"", ""source_name"": ""制冷量"", ""value_summary"": ""778.4kW""}, {""publisher"": ""麦克维尔"", ""source_name"": ""制冷量"", ""value_summary"": ""669,424kCal/h""}, {""publisher"": ""麦克维尔"", ""source_name"": ""制冷量"", ""value_summary"": ""1556.6kW""}, {""publisher"": ""麦克维尔"", ""source_name"": ""制冷量"", ""value_summary"": ""616.0kW""}, {""publisher"": ""麦克维尔"", ""source_name"": ""制冷量"", ""value_summary"": ""529,760kCal/h""}, {""publisher"": ""麦克维尔"", ""source_name"": ""制冷量"", ""value_summary"": ""237.2kW""}, {""publisher"": ""麦克维尔"", ""source_name"": ""制冷量"", ""value_summary"": ""289,992kCal/h""}, {""publisher"": ""麦克维尔"", ""source_name"": ""制冷量"", ""value_summary"": ""819.1kW""}]}"
ko_41cc9d5aa32da02a,standard_reference,hvac:standard_reference:parameter:displacement_formula,Displacement formula,material_conflict,value_disagreement,True,"{""layers"": [{""publisher"": ""ASHRAE"", ""source_name"": ""Displacement formula"", ""value_summary"": ""Displacement formula""}, {""publisher"": ""ASHRAE"", ""source_name"": ""Geometric displacement Vd"", ""value_summary"": ""Geometric displacement Vd""}]}"
ko_422742cdd198a8fd,screw_chiller,hvac:screw_chiller:performance_spec:蒸发器冷冻水水流量,蒸发器冷冻水水流量,material_conflict,value_disagreement,True,"{""layers"": [{""publisher"": ""美意"", ""source_name"": ""蒸发器冷冻水水流量"", ""value_summary"": ""44m³/h""}, {""publisher"": ""美意"", ""source_name"": ""蒸发器冷冻水水流量"", ""value_summary"": ""191m³/h""}, {""publisher"": ""美意"", ""source_name"": ""蒸发器冷冻水水流量"", ""value_summary"": ""191m³/h""}]}"
ko_422c9d8db2fc12dc,screw_chiller,hvac:screw_chiller:parameter:海拔高度,海拔高度,material_conflict,partial_conflict,True,"{""layers"": [{""publisher"": ""麦克维尔"", ""source_name"": ""海拔高度"", ""value_summary"": ""海拔高度""}, {""publisher"": ""麦克维尔"", ""source_name"": ""海拔高度"", ""value_summary"": ""<1000mm""}, {""publisher"": ""麦克维尔"", ""source_name"": ""海拔高度"", ""value_summary"": ""<1000mm""}, {""publisher"": ""unknown"", ""source_name"": ""海拔高度"", ""value_summary"": ""≤2000mm""}]}"
ko_42554e09603500de,,hvac::performance_spec:制冷能效比eer,制冷能效比EER,material_conflict,value_disagreement,True,"{""layers"": [{""publisher"": ""unknown"", ""source_name"": ""制冷能效比EER"", ""value_summary"": ""3.21kW/kW""}, {""publisher"": ""特灵"", ""source_name"": ""能效比"", ""value_summary"": ""3.03kW/kW""}]}"
ko_4297beb4b1ec5dd7,ahu,hvac:ahu:performance_spec:水流量_水流量,水流量,material_conflict,value_disagreement,True,"{""layers"": [{""publisher"": ""unknown"", ""source_name"": ""水流量"", ""value_summary"": ""0.07l/s""}, {""publisher"": ""unknown"", ""source_name"": ""水流量"", ""value_summary"": ""0.55l/s""}, {""publisher"": ""特灵"", ""source_name"": ""水流量"", ""value_summary"": ""0.48l/s""}, {""publisher"": ""特灵"", ""source_name"": ""水流量"", ""value_summary"": ""0.48l/s""}, {""publisher"": ""美意"", ""source_name"": ""水流量"", ""value_summary"": ""1.01m³/h""}, {""publisher"": ""美意"", ""source_name"": ""水流量"", ""value_summary"": ""1.41m³/h""}, {""publisher"": ""美意"", ""source_name"": ""水流量"", ""value_summary"": ""4.40m³/h""}, {""publisher"": ""美意"", ""source_name"": ""水流量"", ""value_summary"": ""3.28m³/h""}]}"
ko_43acccb25bbea892,water_source_heat_pump,hvac:water_source_heat_pump:performance_spec:制热量_制热量,制热量,material_conflict,value_disagreement,True,"{""layers"": [{""publisher"": ""麦克维尔"", ""source_name"": ""制热量"", ""value_summary"": ""630.7kW""}, {""publisher"": ""麦克维尔"", ""source_name"": ""制热量"", ""value_summary"": ""1239.0kW""}, {""publisher"": ""麦克维尔"", ""source_name"": ""制热量"", ""value_summary"": ""523.6kW""}, {""publisher"": ""麦克维尔"", ""source_name"": ""制热量"", ""value_summary"": ""412.5kW""}, {""publisher"": ""麦克维尔"", ""source_name"": ""制热量"", ""value_summary"": ""1309.9kW""}, {""publisher"": ""麦克维尔"", ""source_name"": ""制热量"", ""value_summary"": ""367.5kW""}, {""publisher"": ""麦克维尔"", ""source_name"": ""制热量"", ""value_summary"": ""1593.7kW""}, {""publisher"": ""麦克维尔"", ""source_name"": ""制热量"", ""value_summary"": ""947.9kW""}]}"
ko_43d909ca52fedd2d,ahu,hvac:ahu:operational_sequence:控制方式,控制方式,material_conflict,value_disagreement,True,"{""layers"": [{""publisher"": ""麦克维尔"", ""source_name"": ""控制方式"", ""value_summary"": ""控制方式""}, {""publisher"": ""麦克维尔"", ""source_name"": ""变频控制"", ""value_summary"": ""变频控制""}]}"
ko_43f6959cb535869f,centrifugal_chiller,hvac:centrifugal_chiller:performance_spec:cop,COP,material_conflict,value_disagreement,True,"{""layers"": [{""publisher"": ""McQuay"", ""source_name"": ""COP"", ""value_summary"": ""5.89""}, {""publisher"": ""McQuay"", ""source_name"": ""COP"", ""value_summary"": ""5.96""}, {""publisher"": ""McQuay"", ""source_name"": ""COP"", ""value_summary"": ""5.32""}, {""publisher"": ""特灵"", ""source_name"": ""COP"", ""value_summary"": ""COP""}]}"
ko_4453cc68fbeeaf3f,centrifugal_chiller,hvac:centrifugal_chiller:performance_spec:制冷低温工况使用侧出口水温,制冷低温工况使用侧出口水温,material_conflict,value_disagreement,True,"{""layers"": [{""publisher"": ""unknown"", ""source_name"": ""制冷低温工况使用侧出口水温"", ""value_summary"": ""5℃""}, {""publisher"": ""unknown"", ""source_name"": ""制冷低温工况热泵侧进口水温"", ""value_summary"": ""19℃""}]}"
ko_447cc39d2a9da5a2,ahu,hvac:ahu:fault_diagnostic_rule:fcu_filter_pressure_drop_alarm,FCU – Filter Pressure Drop Alarm,material_conflict,value_disagreement,True,"{""layers"": [{""publisher"": null, ""source_name"": ""FCU – Filter Pressure Drop Alarm"", ""value_summary"": ""FCU – Filter Pressure Drop Alarm""}, {""publisher"": null, ""source_name"": ""FCU – Filter Pressure Drop Alarm"", ""value_summary"": ""FCU – Filter Pressure Drop Alarm""}, {""publisher"": null, ""source_name"": ""Filter Pressure Drop Alarm"", ""value_summary"": ""Filter Pressure Drop Alarm""}, {""publisher"": null, ""source_name"": ""Filter Pressure Drop Alarm"", ""value_summary"": ""Filter Pressure Drop Alarm""}]}"
ko_447f1dd98f543e0a,water_source_heat_pump,hvac:water_source_heat_pump:performance_spec:水源水流量_水源水流量,水源水流量,material_conflict,value_disagreement,True,"{""layers"": [{""publisher"": ""麦克维尔"", ""source_name"": ""水源水流量"", ""value_summary"": ""14.8l/s""}, {""publisher"": ""麦克维尔"", ""source_name"": ""水源水流量"", ""value_summary"": ""14.8l/s""}, {""publisher"": ""麦克维尔"", ""source_name"": ""水源水流量"", ""value_summary"": ""29.3l/s""}, {""publisher"": ""麦克维尔"", ""source_name"": ""水源水流量"", ""value_summary"": ""8.1l/s""}, {""publisher"": ""麦克维尔"", ""source_name"": ""水源水流量"", ""value_summary"": ""22.4l/s""}, {""publisher"": ""麦克维尔"", ""source_name"": ""水源水流量"", ""value_summary"": ""21.7l/s""}, {""publisher"": ""麦克维尔"", ""source_name"": ""水源水流量"", ""value_summary"": ""12.2l/s""}, {""publisher"": ""麦克维尔"", ""source_name"": ""水源水流量"", ""value_summary"": ""10.3l/s""}]}"
