knowledge_object_id,title,old_ontology_class_id,new_ontology_class_id,old_canonical_key,new_canonical_key,primary_doc_id,primary_file_name
ko_c26c28d219863e7b,额定气侧最大工作压力,,air_cooled_modular_heat_pump,hvac::performance_spec:额定气侧最大工作压力,hvac:air_cooled_modular_heat_pump:performance_spec:额定气侧最大工作压力,doc_d91d6f2fd782435a,风冷冷水(热泵)机组06001-2015LK1868--CGHR16BNAR--A2015CCC0703-2136902.pdf
ko_c28d4bea88831452,供冷工况 进风干球温度,,ahu,hvac::performance_spec:供冷工况_进风干球温度,hvac:ahu:performance_spec:供冷工况_进风干球温度_2,doc_70d93ac2ac9c4fd4,美意空气处理机组7.9-2ok_OEM.pdf
ko_c2ed62a36f5968d8,全热回收水压降,,screw_chiller,hvac::performance_spec:全热回收水压降,hvac:screw_chiller:performance_spec:全热回收水压降_2,doc_308d5eac93674c21,090507辰星二代水源螺杆R134a.pdf
ko_c318e02787c079a7,机组重量,,screw_chiller,hvac::performance_spec:hvac::performance_spec:机组重量_机组重量,hvac:screw_chiller:performance_spec:机组重量_3,doc_809485234940447b,03_麦克维尔单螺杆式冷水机组_PFS.pdf
ko_c3946df6cdd62176,冷凝器侧冷却水进口温度,,screw_chiller,hvac::performance_spec:冷凝器侧冷却水进口温度,hvac:screw_chiller:performance_spec:冷凝器侧冷却水进口温度_2,doc_0fc0790ebc614e32,YCBLG_系列半封闭螺杆式之之醇机组说明书.pdf
ko_c3cf1edc5860d43f,机组启动范围-冷冻水出水温度,,screw_chiller,hvac::performance_spec:机组启动范围_冷冻水出水温度,hvac:screw_chiller:performance_spec:机组启动范围_冷冻水出水温度,doc_34e59fab0b494f7d,08_麦克维尔单螺杆式冷水机组_WHS.C.pdf
ko_c45918e2912d70bd,制热性能系数,,air_cooled_modular_heat_pump,hvac::performance_spec:制热性能系数,hvac:air_cooled_modular_heat_pump:performance_spec:制热性能系数_2,doc_85ced8934a4e4cad,风冷冷水（热泵）空调热水机组2015JC12--CGHR16DH.pdf
ko_c48593a3b88d44c0,名义工况 负载侧进水温度,,screw_chiller,hvac::performance_spec:名义工况_负载侧进水温度,hvac:screw_chiller:performance_spec:名义工况_负载侧进水温度_2,doc_308d5eac93674c21,090507辰星二代水源螺杆R134a.pdf
ko_c48a423ce3d3f45e,机组额定电流,,centrifugal_chiller,hvac::performance_spec:机组额定电流_机组额定电流_2,hvac:centrifugal_chiller:performance_spec:机组额定电流_2,doc_a856524d7a9045e3,MC系列高效降膜离心机组.pdf
ko_c49f022ab7e8e1c5,制热最大运行工况 冷媒水进水温度 t3,,air_cooled_modular_heat_pump,hvac::performance_spec:制热最大运行工况_冷媒水进水温度_t3,hvac:air_cooled_modular_heat_pump:performance_spec:制热最大运行工况_冷媒水进水温度_t3_2,doc_f981b97d70114c28,风冷冷水(热泵)机组06001-2015LK1871--CGHR09BNAR--A2015CCC0703-2136899.pdf
ko_c5a7e064e4a2dd4d,新风风量,,ahu,hvac::performance_spec:新风风量,hvac:ahu:performance_spec:新风风量_2,doc_ae0d6a9533d64270,quanrejioahuanqi.pdf
ko_c70213787c430431,额定电流,,water_source_heat_pump,hvac::performance_spec:hvac::performance_spec:额定电流,hvac:water_source_heat_pump:performance_spec:额定电流_2,doc_bd77ca88132e4b0a,03_麦克维尔单螺杆式水源热泵机组(R134a)_WPS.pdf
ko_c7e18135ec445e52,能效比,,air_cooled_modular_heat_pump,hvac::performance_spec:能效比,hvac:air_cooled_modular_heat_pump:performance_spec:能效比_2,doc_472df0b1bd904961,风冷冷水（热泵）空调热水机组2015JC14--CGHR09BH.pdf
ko_c7ec0f10806d0fa7,热水水流量,,water_source_heat_pump,hvac::performance_spec:hvac::performance_spec:热水水流量,hvac:water_source_heat_pump:performance_spec:热水水流量_2,doc_bd77ca88132e4b0a,03_麦克维尔单螺杆式水源热泵机组(R134a)_WPS.pdf
ko_c8b091ced06784fe,整机重量,,air_cooled_modular_heat_pump,hvac::performance_spec:整机重量,hvac:air_cooled_modular_heat_pump:performance_spec:整机重量,doc_8394027d4c744e50,风冷冷水（热泵）空调热水机组2015JC15--CGHR16BH.pdf
ko_c909c9c5868620da,蒸发器水侧压降,,water_source_heat_pump,hvac::performance_spec:蒸发器水侧压降,hvac:water_source_heat_pump:performance_spec:蒸发器水侧压降_2,doc_ca9bf7b44c414517,满液螺杆式水地源热泵样本DJ-17-CD-01A.pdf
ko_c986d239c3ba9654,全热回收水流量,,screw_chiller,hvac::performance_spec:全热回收水流量_全热回收水流量,hvac:screw_chiller:performance_spec:全热回收水流量_2,doc_308d5eac93674c21,090507辰星二代水源螺杆R134a.pdf
ko_c9dca384f858cce3,制冰量,,screw_chiller,hvac::performance_spec:制冰量,hvac:screw_chiller:performance_spec:制冰量_2,doc_9ed23ce5a2854e7c,0910_XH3水水螺杆C.pdf
ko_c9f5fb29e9d29273,名义制冷量2,,ahu,hvac::performance_spec:名义制冷量2,hvac:ahu:performance_spec:名义制冷量2,doc_2c3038ab09db452e,VAC-VAVM-2401-直流变频直膨组合式空气处理机组.pdf
ko_ca55379455782173,名义制冷量,,screw_chiller,hvac::performance_spec:hvac::performance_spec:名义制冷量_名义制冷量_4,hvac:screw_chiller:performance_spec:名义制冷量_3,doc_46b7322e023645a5,R134a满液式水冷螺杆样本DJ-17-CC-01A_重.pdf
ko_ca723760bc2e3543,制冷输入功率,,screw_chiller,hvac::performance_spec:制冷输入功率_制冷输入功率_2,hvac:screw_chiller:performance_spec:制冷输入功率_3,doc_e2b7a25c54bb445c,MWH1109XH01水水螺杆冷水机组（C系列R22）.pdf
ko_cb8a11500e311ee5,最大运行电流,,ahu,hvac::performance_spec:最大运行电流,hvac:ahu:performance_spec:最大运行电流_2,doc_2c3038ab09db452e,VAC-VAVM-2401-直流变频直膨组合式空气处理机组.pdf
ko_cc1494da84369697,长度,,air_cooled_modular_heat_pump,hvac::performance_spec:外壳长度,hvac:air_cooled_modular_heat_pump:performance_spec:长度_2,doc_241df464e7ea41df,MCZ_MHZ系列_涡旋式风冷冷水（热泵）机组样本.pdf
ko_cc43eb6a412a316a,压缩机型式,,screw_chiller,hvac::performance_spec:压缩机型式,hvac:screw_chiller:performance_spec:压缩机型式_2,doc_988e2416d642411c,06_麦克维尔单螺杆式冷水机组_PFS.XE.pdf
ko_cc75f17331eb583e,压缩机数量,,screw_chiller,hvac::performance_spec:压缩机数量,hvac:screw_chiller:performance_spec:压缩机数量_2,doc_71aa56acd1254dec,09_麦克维尔单螺杆式冷水机组_WMD.pdf
ko_cc9b120811ce9fc5,电机配置功率,,centrifugal_chiller,hvac::performance_spec:电机配置功率,hvac:centrifugal_chiller:performance_spec:电机配置功率_2,doc_2f81c916e5184295,MC-H系列高效降膜式离心机样本DJ-17-LA-01A.pdf
ko_cd7cc61636180a49,输入功率-制冷,,ahu,hvac::performance_spec:输入功率_制冷,hvac:ahu:performance_spec:输入功率_制冷_2,doc_2c3038ab09db452e,VAC-VAVM-2401-直流变频直膨组合式空气处理机组.pdf
ko_cdb55f1b6e80b40d,制冷量,,screw_chiller,hvac::performance_spec:hvac::performance_spec:制冷量_制冷量_12,hvac:screw_chiller:performance_spec:制冷量_9,doc_fd0c92db05ea4570,MC系列H高效空气源螺杆式热泵机组.pdf
ko_ce947e83849eadce,冷凝器冷却水水流量 m³/h,,screw_chiller,hvac::performance_spec:冷凝器冷却水水流量_m_h,hvac:screw_chiller:performance_spec:冷凝器冷却水水流量_m_h_2,doc_9b62f6bb79334703,水冷螺杆式冷水机组满液r22E系列P-MSW-1310-V1.3-P.pdf
ko_ceb9f67c9d390773,额定供热量,,ahu,hvac::performance_spec:额定供热量,hvac:ahu:performance_spec:额定供热量_2,doc_f97a69993a6e4511,VAH-2405-空气处理机组一吊顶系列.pdf
ko_cec07190fcca016c,冷凝器源水水流量,,screw_chiller,hvac::performance_spec:冷凝器源水水流量_冷凝器源水水流量_2,hvac:screw_chiller:performance_spec:冷凝器源水水流量_2,doc_9ed23ce5a2854e7c,0910_XH3水水螺杆C.pdf
ko_cec1f4977a24d9b6,名义工况下制热负载侧进水温度,,screw_chiller,hvac::performance_spec:名义工况下制热负载侧进水温度,hvac:screw_chiller:performance_spec:名义工况下制热负载侧进水温度_2,doc_9ed23ce5a2854e7c,0910_XH3水水螺杆C.pdf
ko_cf473778256bcc17,冷冻水出水温度,,screw_chiller,hvac::performance_spec:hvac::performance_spec:冷冻水出水温度,hvac:screw_chiller:performance_spec:冷冻水出水温度_2,doc_bc457b67453f492b,07_麦克维尔单螺杆式冷水机组_WHS.B、HHS.B.pdf
ko_d06325bf61b17afa,制热输入功率,,water_source_heat_pump,hvac::performance_spec:制热输入功率_制热输入功率_4,hvac:water_source_heat_pump:performance_spec:制热输入功率_3,doc_0e16ceb13bee492b,MWH1109XH01水水螺杆式水源热泵机组（c系列R134a）_11.9.14-1.pdf
ko_d06ab7bed3218be4,外壳厚度,,screw_chiller,hvac::performance_spec:外壳厚度,hvac:screw_chiller:performance_spec:外壳厚度_2,doc_9c740929db094ed8,水冷低温螺杆式冷水机组手册.pdf
ko_d0a71ee484234a85,管材料,,screw_chiller,hvac::performance_spec:管材料,hvac:screw_chiller:performance_spec:管材料_2,doc_9c740929db094ed8,水冷低温螺杆式冷水机组手册.pdf
ko_d12a0c0caee78210,加湿器功率,,ahu,hvac::performance_spec:加湿器功率,hvac:ahu:performance_spec:加湿器功率_2,doc_2c3038ab09db452e,VAC-VAVM-2401-直流变频直膨组合式空气处理机组.pdf
ko_d154d2f0dfdb0532,机组额定电流,,screw_chiller,hvac::performance_spec:机组额定电流_机组额定电流,hvac:screw_chiller:performance_spec:机组额定电流_2,doc_fd82ea40997c436d,10.10水冷螺杆式冷水机组满液r22E系列mswv0..pdf
ko_d1d7008d6881f4b2,制冷剂最大工作压力,,air_cooled_modular_heat_pump,hvac::performance_spec:制冷剂最大工作压力,hvac:air_cooled_modular_heat_pump:performance_spec:制冷剂最大工作压力_2,doc_ced95095a3c74169,风冷冷水(热泵)机组06001-2015LK1867--CGHR16DHAR--A2015CCC0703-2136935.pdf
ko_d2046a073ad92d60,R134a充注量,,water_source_heat_pump,hvac::performance_spec:r134a充注量_r134a充注量_2,hvac:water_source_heat_pump:performance_spec:r134a充注量_2,doc_0e16ceb13bee492b,MWH1109XH01水水螺杆式水源热泵机组（c系列R134a）_11.9.14-1.pdf
ko_d2120e93d4edee95,蒸发器负载侧水流量,,water_source_heat_pump,hvac::performance_spec:蒸发器负载水水流量_蒸发器负载侧水流量,hvac:water_source_heat_pump:performance_spec:蒸发器负载侧水流量_2,doc_5c7b31cc79e0467a,莫问系列R134a满液式水水螺杆水源热泵冷水机组样本.pdf
ko_d2e1d1e67c798350,制热干球温度,,screw_chiller,hvac::performance_spec:制热干球温度,hvac:screw_chiller:performance_spec:制热干球温度,doc_727ebd66b2914838,风冷螺杆201103.pdf
ko_d2e45b8b996a3230,制热最大运行工况 冷媒水进水温度,,air_cooled_modular_heat_pump,hvac::performance_spec:制热最大运行工况_冷媒水进水温度,hvac:air_cooled_modular_heat_pump:performance_spec:制热最大运行工况_冷媒水进水温度_2,doc_ced95095a3c74169,风冷冷水(热泵)机组06001-2015LK1867--CGHR16DHAR--A2015CCC0703-2136935.pdf
ko_d3cdbec08914f92c,机组水侧标准设计压力,,screw_chiller,hvac::performance_spec:机组水侧标准设计压力_机组水侧标准设计压力,hvac:screw_chiller:performance_spec:机组水侧标准设计压力_3,doc_9ed23ce5a2854e7c,0910_XH3水水螺杆C.pdf
ko_d57a796d38e1770b,制冷最大运行工况 额定功率,,air_cooled_modular_heat_pump,hvac::performance_spec:制冷最大运行工况_额定功率,hvac:air_cooled_modular_heat_pump:performance_spec:制冷最大运行工况_额定功率_2,doc_ced95095a3c74169,风冷冷水(热泵)机组06001-2015LK1867--CGHR16DHAR--A2015CCC0703-2136935.pdf
ko_d57c9e8c77f4bf8b,噪声,,screw_chiller,hvac::performance_spec:key_5ad6e8ac01,hvac:screw_chiller:performance_spec:噪声,doc_b9f6ab162a964ef3,7，水冷螺杆冷水.pdf
ko_d64f2aa5314f04a1,机外余压 (I),,ahu,hvac::performance_spec:机外余压_i,hvac:ahu:performance_spec:机外余压_i_2,doc_70d93ac2ac9c4fd4,美意空气处理机组7.9-2ok_OEM.pdf
ko_d6f60d5923978a90,名义工况下，机组全热回收源水侧进水温度,,screw_chiller,hvac::performance_spec:名义工况下_机组全热回收源水侧进水温度,hvac:screw_chiller:performance_spec:名义工况下_机组全热回收源水侧进水温度_2,doc_9ed23ce5a2854e7c,0910_XH3水水螺杆C.pdf
ko_d7126a5fca397faa,耗电量,,water_source_heat_pump,hvac::performance_spec:耗电量_耗电量,hvac:water_source_heat_pump:performance_spec:耗电量_2,doc_bd77ca88132e4b0a,03_麦克维尔单螺杆式水源热泵机组(R134a)_WPS.pdf
ko_d7b10bdfdfe870fd,制热能效比COP,,screw_chiller,hvac::performance_spec:制热能效比cop,hvac:screw_chiller:performance_spec:制热能效比cop,doc_9773977431814c79,干式风冷螺杆式冷（热）水机组.pdf
ko_d94d96b8f75dc17f,名义工况 余热回收 生活热水进水温度,,screw_chiller,hvac::performance_spec:名义工况_余热回收_生活热水进水温度,hvac:screw_chiller:performance_spec:名义工况_余热回收_生活热水进水温度_2,doc_308d5eac93674c21,090507辰星二代水源螺杆R134a.pdf
ko_d9b90bb6ed76754b,供热热水进水温度,,ahu,hvac::performance_spec:供热热水进水温度,hvac:ahu:performance_spec:供热热水进水温度,doc_f97a69993a6e4511,VAH-2405-空气处理机组一吊顶系列.pdf
ko_d9f823b153e27b57,全热回收换热器可选制热量,,screw_chiller,hvac::performance_spec:全热回收换热器可选制热量,hvac:screw_chiller:performance_spec:全热回收换热器可选制热量_2,doc_9ed23ce5a2854e7c,0910_XH3水水螺杆C.pdf
ko_db436b3c7ef8837f,运行重量,,screw_chiller,hvac::performance_spec:运输重量_运行重量,hvac:screw_chiller:performance_spec:运行重量_3,doc_14e954d4563b4a1b,R134a满液螺杆机组.pdf
ko_dbc6e9ba7acfb353,冷凝水管管径,,ahu,hvac::performance_spec:冷凝水管管径,hvac:ahu:performance_spec:冷凝水管管径_2,doc_f97a69993a6e4511,VAH-2405-空气处理机组一吊顶系列.pdf
ko_dcf57fe93db64dc0,空调制热消耗功率,,air_cooled_modular_heat_pump,hvac::performance_spec:空调制热消耗功率,hvac:air_cooled_modular_heat_pump:performance_spec:空调制热消耗功率_2,doc_94991c16146a4c55,风冷冷水（热泵）空调热水机组2015JC13--CGHR12BH.pdf
ko_dd1773997971257c,制冷最大运行工况 湿球温度,,air_cooled_modular_heat_pump,hvac::performance_spec:制冷最大运行工况_干球温度_制冷最大运行工况_湿球温度,hvac:air_cooled_modular_heat_pump:performance_spec:制冷最大运行工况_湿球温度_2,doc_d91d6f2fd782435a,风冷冷水(热泵)机组06001-2015LK1868--CGHR16BNAR--A2015CCC0703-2136902.pdf
ko_dd18ff8c0945b845,名义工况下制热源水侧进水温度,,screw_chiller,hvac::performance_spec:名义工况下制热源水侧进水温度,hvac:screw_chiller:performance_spec:名义工况下制热源水侧进水温度_2,doc_9ed23ce5a2854e7c,0910_XH3水水螺杆C.pdf
ko_dd625848fa5964d4,名义工况下，机组制冷冷冻水出水温度,,screw_chiller,hvac::performance_spec:名义工况下_机组制冷冷冻水出水温度,hvac:screw_chiller:performance_spec:名义工况下_机组制冷冷冻水出水温度,doc_fd82ea40997c436d,10.10水冷螺杆式冷水机组满液r22E系列mswv0..pdf
ko_de28f95d0eac8617,制热水实测工况_终止水温,,air_cooled_modular_heat_pump,hvac::performance_spec:制热水实测工况_终止水温,hvac:air_cooled_modular_heat_pump:performance_spec:制热水实测工况_终止水温,doc_85ced8934a4e4cad,风冷冷水（热泵）空调热水机组2015JC12--CGHR16DH.pdf
ko_de98a59d2099b83f,满载电流,,screw_chiller,hvac::performance_spec:hvac::performance_spec:满载电流,hvac:screw_chiller:performance_spec:满载电流_2,doc_809485234940447b,03_麦克维尔单螺杆式冷水机组_PFS.pdf
ko_deaaa72562b935a8,热泵制热名义工况使用侧出口水温,,centrifugal_chiller,hvac::performance_spec:热泵制热名义工况使用侧出口水温,hvac:centrifugal_chiller:performance_spec:热泵制热名义工况使用侧出口水温,doc_9cd6680a1a704130,CC系列离心机组.pdf
ko_ded7afa0007a7797,名义制冷量,,screw_chiller,hvac::performance_spec:hvac::performance_spec:名义制冷量_名义制冷量,hvac:screw_chiller:performance_spec:名义制冷量_4,doc_b9f6ab162a964ef3,7，水冷螺杆冷水.pdf
ko_def8f3bcb0286c28,名义工况下，机组制冷负载侧进出水温度,,screw_chiller,hvac::performance_spec:名义工况下_机组制冷负载侧进出水温度,hvac:screw_chiller:performance_spec:名义工况下_机组制冷负载侧进出水温度_2,doc_9ed23ce5a2854e7c,0910_XH3水水螺杆C.pdf
ko_df29995b141df49e,最大启动电流(热回收工况45℃),,water_source_heat_pump,hvac::performance_spec:最大启动电流_热回收工况45,hvac:water_source_heat_pump:performance_spec:最大启动电流_热回收工况45_2,doc_bd77ca88132e4b0a,03_麦克维尔单螺杆式水源热泵机组(R134a)_WPS.pdf
ko_dfb0b8d4da3b2e40,水阻力 (立式),,ahu,hvac::performance_spec:水阻力_立式,hvac:ahu:performance_spec:水阻力_立式_2,doc_70d93ac2ac9c4fd4,美意空气处理机组7.9-2ok_OEM.pdf
ko_e0286f9166d38ffb,名义制冷输入电流,,air_cooled_modular_heat_pump,hvac::performance_spec:名义制冷输入电流,hvac:air_cooled_modular_heat_pump:performance_spec:名义制冷输入电流_2,doc_ced95095a3c74169,风冷冷水(热泵)机组06001-2015LK1867--CGHR16DHAR--A2015CCC0703-2136935.pdf
ko_e051121b1addd521,性能系数 COP,,water_source_heat_pump,hvac::performance_spec:性能系数_cop,hvac:water_source_heat_pump:performance_spec:性能系数_cop_2,doc_bd77ca88132e4b0a,03_麦克维尔单螺杆式水源热泵机组(R134a)_WPS.pdf
ko_e0bdfd32498d0944,加湿器混风进风工况,,ahu,hvac::performance_spec:加湿器混风进风工况,hvac:ahu:performance_spec:加湿器混风进风工况_2,doc_f97a69993a6e4511,VAH-2405-空气处理机组一吊顶系列.pdf
ko_e101f628738c63a1,热泵制热融霜工况使用侧出口水温,,centrifugal_chiller,hvac::performance_spec:热泵制热融霜工况使用侧出口水温,hvac:centrifugal_chiller:performance_spec:热泵制热融霜工况使用侧出口水温,doc_9cd6680a1a704130,CC系列离心机组.pdf
ko_e1c18677570a9686,制冷剂充灌量,,water_source_heat_pump,hvac::performance_spec:制冷剂充灌量,hvac:water_source_heat_pump:performance_spec:制冷剂充灌量,doc_bd77ca88132e4b0a,03_麦克维尔单螺杆式水源热泵机组(R134a)_WPS.pdf
ko_e21a552c6fc5cf44,热回收水进出水管外径,,water_source_heat_pump,hvac::performance_spec:冷冻水进出水管外径_热回收水进出水管外径,hvac:water_source_heat_pump:performance_spec:热回收水进出水管外径,doc_bd77ca88132e4b0a,03_麦克维尔单螺杆式水源热泵机组(R134a)_WPS.pdf
ko_e21ab76657f29980,名义工况下，机组余热回收生活热水进出水温度,,screw_chiller,hvac::performance_spec:名义工况下_机组余热回收生活热水进出水温度,hvac:screw_chiller:performance_spec:名义工况下_机组余热回收生活热水进出水温度_2,doc_308d5eac93674c21,090507辰星二代水源螺杆R134a.pdf
ko_e21ed462f1618aad,机组星型起动电流,,centrifugal_chiller,hvac::performance_spec:机组星型起动电流,hvac:centrifugal_chiller:performance_spec:机组星型起动电流_2,doc_a856524d7a9045e3,MC系列高效降膜离心机组.pdf
ko_e2a2a55caebca4c7,制热水制热量,,air_cooled_modular_heat_pump,hvac::performance_spec:制热水制热量,hvac:air_cooled_modular_heat_pump:performance_spec:制热水制热量_2,doc_85ced8934a4e4cad,风冷冷水（热泵）空调热水机组2015JC12--CGHR16DH.pdf
ko_e37108bae3a8c036,标准工况: 出水温度,,ahu,hvac::performance_spec:标准工况_出水温度,hvac:ahu:performance_spec:标准工况_出水温度_2,doc_4e98e79467814520,空气处理机组（超薄吊顶_青锋系列）p-MAH-V1.1-P.pdf
ko_e39a2781474430d6,名义工况下，机组制热源水侧进/出水温度,,water_source_heat_pump,hvac::performance_spec:名义工况下_机组制热源水侧进_出水温度,hvac:water_source_heat_pump:performance_spec:名义工况下_机组制热源水侧进_出水温度_2,doc_25cd05f610454bae,p-mwh-1212-v1.1-d青干系列水水螺杆式水源热泵冷水机组满液134a青干系列.pdf
ko_e3a8fa0d561b0e9d,制冷量,,centrifugal_chiller,hvac::performance_spec:hvac::performance_spec:制冷量_制冷量_11,hvac:centrifugal_chiller:performance_spec:制冷量_2,doc_2f81c916e5184295,MC-H系列高效降膜式离心机样本DJ-17-LA-01A.pdf
ko_e4847b1af224dca6,热泵制热最大负荷工况热泵侧进口水温,,centrifugal_chiller,hvac::performance_spec:热泵制热最大负荷工况热泵侧进口水温,hvac:centrifugal_chiller:performance_spec:热泵制热最大负荷工况热泵侧进口水温,doc_9cd6680a1a704130,CC系列离心机组.pdf
ko_e4bca7befcd6df6c,重量,,ahu,hvac::performance_spec:key_0a4f2ecb1c,hvac:ahu:performance_spec:重量,doc_37a7f7eb789048cc,5-吊顶热回收空气处理机组.pdf
ko_e56480fb35da00a7,冷却水进水温度波动速率,,screw_chiller,hvac::performance_spec:冷却水进水温度波动速率,hvac:screw_chiller:performance_spec:冷却水进水温度波动速率_2,doc_552685ec8e6f4d83,螺杆机PFS-C007_CH1707-3000-A（新）.pdf
ko_e632a6b6d761aa37,供热热水出水温度,,ahu,hvac::performance_spec:供热热水出水温度,hvac:ahu:performance_spec:供热热水出水温度,doc_f97a69993a6e4511,VAH-2405-空气处理机组一吊顶系列.pdf
ko_e6540b5e5332edc7,电机最大运行电流,,centrifugal_chiller,hvac::performance_spec:电机最大运行电流,hvac:centrifugal_chiller:performance_spec:电机最大运行电流_2,doc_a856524d7a9045e3,MC系列高效降膜离心机组.pdf
ko_e6805c75dc1a4431,制冷输入功率,,screw_chiller,hvac::performance_spec:制冷输入功率_制冷输入功率_4,hvac:screw_chiller:performance_spec:制冷输入功率_4,doc_e2b7a25c54bb445c,MWH1109XH01水水螺杆冷水机组（C系列R22）.pdf
ko_e6e2a73b80ae337b,制冷最大运行工况 电压,,air_cooled_modular_heat_pump,hvac::performance_spec:额定电压_制冷最大运行工况_电压,hvac:air_cooled_modular_heat_pump:performance_spec:制冷最大运行工况_电压_2,doc_ced95095a3c74169,风冷冷水(热泵)机组06001-2015LK1867--CGHR16DHAR--A2015CCC0703-2136935.pdf
ko_e721beb2ceeed964,名义使用电源,,air_cooled_modular_heat_pump,hvac::performance_spec:名义使用电源,hvac:air_cooled_modular_heat_pump:performance_spec:名义使用电源_2,doc_ced95095a3c74169,风冷冷水(热泵)机组06001-2015LK1867--CGHR16DHAR--A2015CCC0703-2136935.pdf
ko_e73a1addefc6bc4c,供冷进水温度,,ahu,hvac::performance_spec:供冷进水温度,hvac:ahu:performance_spec:供冷进水温度,doc_f97a69993a6e4511,VAH-2405-空气处理机组一吊顶系列.pdf
ko_e76c9eecf3ad50bb,制热最大运行工况 额定电流,,air_cooled_modular_heat_pump,hvac::performance_spec:制热最大运行工况_额定电流,hvac:air_cooled_modular_heat_pump:performance_spec:制热最大运行工况_额定电流_2,doc_ced95095a3c74169,风冷冷水(热泵)机组06001-2015LK1867--CGHR16DHAR--A2015CCC0703-2136935.pdf
ko_e79227e87ee42742,冷凝器水压降,,screw_chiller,hvac::performance_spec:冷凝器水压降_冷凝器水压降_4,hvac:screw_chiller:performance_spec:冷凝器水压降_4,doc_e2b7a25c54bb445c,MWH1109XH01水水螺杆冷水机组（C系列R22）.pdf
ko_e9cacf61d604e427,盘管迎面风速,,ahu,hvac::performance_spec:盘管迎面风速,hvac:ahu:performance_spec:盘管迎面风速_2,doc_385b11a445794b02,VAC-2401-组合式空调机组.pdf
ko_ea6284dcda3e2b0e,温度控制,,screw_chiller,hvac::performance_spec:温度控制,hvac:screw_chiller:performance_spec:温度控制_2,doc_988e2416d642411c,06_麦克维尔单螺杆式冷水机组_PFS.XE.pdf
ko_ea748b0ef9e4e0e3,制冷能效 COP,,screw_chiller,hvac::performance_spec:制冷能效_cop,hvac:screw_chiller:performance_spec:制冷能效_cop,doc_e0e2301451824224,满液式水地源螺杆热泵机组.pdf
ko_eacafc0700cfcde2,蒸发器水流量,,water_source_heat_pump,hvac::performance_spec:蒸发器水流量,hvac:water_source_heat_pump:performance_spec:蒸发器水流量,doc_ca9bf7b44c414517,满液螺杆式水地源热泵样本DJ-17-CD-01A.pdf
ko_eb13c84bd93a04e3,制热量,,water_source_heat_pump,hvac::performance_spec:hvac::performance_spec:制热量_制热量_9,hvac:water_source_heat_pump:performance_spec:制热量_4,doc_5c7b31cc79e0467a,莫问系列R134a满液式水水螺杆水源热泵冷水机组样本.pdf
ko_eb58fd2eb3b239dc,制冷剂类型,,ahu,hvac::performance_spec:制冷剂类型,hvac:ahu:performance_spec:制冷剂类型_2,doc_2c3038ab09db452e,VAC-VAVM-2401-直流变频直膨组合式空气处理机组.pdf
ko_ec915c965a3ae089,最低运行噪音,,ahu,hvac::performance_spec:最低运行噪音_最低运行噪音,hvac:ahu:performance_spec:最低运行噪音_2,doc_ae0d6a9533d64270,quanrejioahuanqi.pdf
ko_edd20f9e8cd191af,名义工况 余热回收 生活热水出水温度,,screw_chiller,hvac::performance_spec:名义工况_余热回收_生活热水出水温度,hvac:screw_chiller:performance_spec:名义工况_余热回收_生活热水出水温度_2,doc_308d5eac93674c21,090507辰星二代水源螺杆R134a.pdf
ko_ee378d891626febd,电压波动范围,,screw_chiller,hvac::performance_spec:hvac::performance_spec:电压波动范围,hvac:screw_chiller:performance_spec:电压波动范围,doc_988e2416d642411c,06_麦克维尔单螺杆式冷水机组_PFS.XE.pdf
ko_ee5579b7f23825bd,名义制热输入电流,,air_cooled_modular_heat_pump,hvac::performance_spec:名义制热输入电流,hvac:air_cooled_modular_heat_pump:performance_spec:名义制热输入电流_2,doc_ced95095a3c74169,风冷冷水(热泵)机组06001-2015LK1867--CGHR16DHAR--A2015CCC0703-2136935.pdf
ko_eea19d99eb96273c,湿球温度,,ahu,hvac::performance_spec:湿球温度,hvac:ahu:performance_spec:湿球温度_2,doc_f97a69993a6e4511,VAH-2405-空气处理机组一吊顶系列.pdf
ko_eeb8a7604136f7df,输入功率,,water_source_heat_pump,hvac::performance_spec:hvac::performance_spec:输入功率_输入功率_7,hvac:water_source_heat_pump:performance_spec:输入功率,doc_ca9bf7b44c414517,满液螺杆式水地源热泵样本DJ-17-CD-01A.pdf
ko_eecb56a65f0b33ef,蓄冰输入功率,,centrifugal_chiller,hvac::performance_spec:蓄冰输入功率,hvac:centrifugal_chiller:performance_spec:蓄冰输入功率_2,doc_a856524d7a9045e3,MC系列高效降膜离心机组.pdf
ko_eef6f6f179756406,制冷计算工况,,ahu,hvac::performance_spec:制冷计算工况,hvac:ahu:performance_spec:制冷计算工况_2,doc_37a7f7eb789048cc,5-吊顶热回收空气处理机组.pdf
ko_ef1f2ffc7b868f3b,名义工况 制热源侧进水温度,,screw_chiller,hvac::performance_spec:名义工况_制热源侧进水温度,hvac:screw_chiller:performance_spec:名义工况_制热源侧进水温度_2,doc_308d5eac93674c21,090507辰星二代水源螺杆R134a.pdf
ko_ef7149c6dda1ffa6,折流板数,,air_cooled_modular_heat_pump,hvac::performance_spec:折流板数,hvac:air_cooled_modular_heat_pump:performance_spec:折流板数_2,doc_241df464e7ea41df,MCZ_MHZ系列_涡旋式风冷冷水（热泵）机组样本.pdf
